,Tweet Text,Label,clean_tweet
361,"@Nigel_Farage Useless with signing off Brexit. Useless at controlling Covid-19. Useless at controlling our borders. Useless at providing affordable housing.Useless at negotiating Trade deals.Useless at looking after the homeless,the elderly and those with disabilities.",0,"@Nigel_Farage Useless with signing off Brexit. Useless at controlling Covid-19. Useless at controlling our borders. Useless at providing affordable housing.Useless at negotiating Trade deals.Useless at looking after the homeless,the elderly and those with disabilities."
362,"April 9th @ 05:00am - Coronavirus Worldwide. A total of 1099663 active #coronavirus cases, 88503 deaths &amp; 330588 recoveries. #Covid_19 #COVIDã¼19 https://t.co/CDxWte82qH https://t.co/0nMDOF2Ssp",0,"April 9th @ 05:00am - Coronavirus Worldwide. A total of 1099663 active #coronavirus cases, 88503 deaths &amp; 330588 recoveries. #Covid_19 #COVID19"
363,I have read where Covid19 attacks blacks even in higher income neighborhoods. Itâs gotta be genetic.,0,I have read where Covid19 attacks blacks even in higher income neighborhoods. Its gotta be genetic.
364,"@AlabasterJone16 @JimmyB_75 @bennyjohnson More than 2,200 coronavirus deaths in nursing homes, but federal government isn't tracking them
The numbers are likely a significant undercount, given the limited access to testing and other constraints, state officials say.
https://t.co/KyZyiJs1IX?",0,"@AlabasterJone16 @JimmyB_75 @bennyjohnson More than 2,200 coronavirus deaths in nursing homes, but federal government isn't tracking them The numbers are likely a significant undercount, given the limited access to testing and other constraints, state officials say. ?"
365,"Chairman Adam Smith, D-Wash., said âitâs not actually their job to warn the American peopleâ about the coronavirus. This is both false and irresponsible. An independent study showed that if China would have acted just three weeks sooner, they could have stopped the spread by 95%.",0,"Chairman Adam Smith, D-Wash., said its not actually their job to warn the American people about the coronavirus. This is both false and irresponsible. An independent study showed that if China would have acted just three weeks sooner, they could have stopped the spread by 95%."
366,Thankful for nz's response to #covid19. The death toll remains at 1. Good job everyone. Let's keep going!,0,Thankful for nz's response to #covid19. The death toll remains at 1. Good job everyone. Let's keep going!
367,@Richard_GP @sharrond62 @problem_we A friend of mine works for South Wales Police and is worried  that some unexplained and sudden deaths whereby the victim was elderly and possibly with some underlying symptoms (asthma/cancer/blood issues) is being treated  as Covid-19 death without thorough investigations.,0,@Richard_GP @sharrond62 @problem_we A friend of mine works for South Wales Police and is worried that some unexplained and sudden deaths whereby the victim was elderly and possibly with some underlying symptoms (asthma/cancer/blood issues) is being treated as Covid-19 death without thorough investigations.
368,"Standardize per 100k of population. 
Factor in percentage of the elderly in the population. 
Provide wider cultural context (population density, nursing home size, location of death clusters) 
Re-evaluate in 1-5 years. #covid19",0,"Standardize per 100k of population. Factor in percentage of the elderly in the population. Provide wider cultural context (population density, nursing home size, location of death clusters) Re-evaluate in 1-5 years. #covid19"
369,"@martjacques @guardian The only action Mr. Trump has been taking to fight coronavirus is to blame China. Here you go, the USA accounts for only 4% population in the world, but itâs coronavirus death toll accounts for over 25% in the entire planet. Good job, Mr. one-term president.",0,"@martjacques @guardian The only action Mr. Trump has been taking to fight coronavirus is to blame China. Here you go, the USA accounts for only 4% population in the world, but its coronavirus death toll accounts for over 25% in the entire planet. Good job, Mr. one-term president."
370,"Nearly 2,000 Dead as Coronavirus Ravages Nursing Homes in N.Y. Region https://t.co/bHLIA9ZFYX https://t.co/TImgqEVbjz",0,"Nearly 2,000 Dead as Coronavirus Ravages Nursing Homes in N.Y. Region"
371,#JohnDoesNotSpeakForMe he speak for white privileged who works from home ð¡ and want majority of blacks die of Covid-19 in their place of work,0,#JohnDoesNotSpeakForMe he speak for white privileged who works from home and want majority of blacks die of Covid-19 in their place of work
372,"Coronavirus live updates: WHO chief condemns dismissal of elderly deaths - The Washington Post

Trump &amp; GOP ARE MORALLY BANKRUPT #VoteBlue https://t.co/kVnqkKau7s",0,Coronavirus live updates: WHO chief condemns dismissal of elderly deaths - The Washington Post Trump &amp; GOP ARE MORALLY BANKRUPT #VoteBlue
373,"Gov Cuomo Says âNobody Should Be Prosecutedâ for Sticking Sick Coronavirus Patients into NY Nursing Homes

Asked about huge number of deaths in NY nursing homes

Cuomo replied âÂ ânobody should be prosecutedâÂ â for any deaths caused by coronavirus

CYA BUD

https://t.co/ndOVweezY2",0,Gov Cuomo Says Nobody Should Be Prosecuted for Sticking Sick Coronavirus Patients into NY Nursing Homes Asked about huge number of deaths in NY nursing homes Cuomo replied nobody should be prosecuted for any deaths caused by coronavirus CYA BUD
374,"Mighty NATO's US power on a verge of collapse - recently aircraft carrier USS Theodore Roosevelt got infected personal on board with #coronavirus. There's 5000 people on board, virus disabled US war machine that's heading home. Zombie ghosts ship? #WhenCoronaVirusIsOver #BREAKING https://t.co/V6f5UQ0TNi",0,"Mighty NATO's US power on a verge of collapse - recently aircraft carrier USS Theodore Roosevelt got infected personal on board with #coronavirus. There's 5000 people on board, virus disabled US war machine that's heading home. Zombie ghosts ship? #WhenCoronaVirusIsOver #BREAKING"
375,@kinky_horror @therealjoebob Just going to say Iâve been in the hospital 27 days and counting with Covid-19 but Iâve had my iPad brought to me to watch tonight. Thank you for the job and entertainment you provide.,0,@kinky_horror @therealjoebob Just going to say Ive been in the hospital 27 days and counting with Covid-19 but Ive had my iPad brought to me to watch tonight. Thank you for the job and entertainment you provide.
376,"Hey everyone. Due to Covid:19 cases rising rapidly in Florida, Im in fear of another shut down happening so Ive been hard at work (My real Job) trying to get as much hours as I can so that if there is a shutdown then I will be able to survive. Videos will resume very soon on YT",0,"Hey everyone. Due to Covid:19 cases rising rapidly in Florida, Im in fear of another shut down happening so Ive been hard at work (My real Job) trying to get as much hours as I can so that if there is a shutdown then I will be able to survive. Videos will resume very soon on YT"
377,"@DeanObeidallah I hope he goes to jail, where he will surely get coronavirus. Also, what kind of asshole beats up a clerk for doing their job?",0,"@DeanObeidallah I hope he goes to jail, where he will surely get coronavirus. Also, what kind of asshole beats up a clerk for doing their job?"
378,"Why Isn't California Criticized Like Florida on Covid-19?       NEW YORK  and NEW JERSEY â  hands-down death traps, especially in nursing homes. Hmmmm?   Compare NY to FLA â (NYers fled to FLA, too) even MEDICAIRE COSTS.  https://t.co/blMT2E7GR4",0,"Why Isn't California Criticized Like Florida on Covid-19? NEW YORK and NEW JERSEY hands-down death traps, especially in nursing homes. Hmmmm? Compare NY to FLA (NYers fled to FLA, too) even MEDICAIRE COSTS."
379,"Someone tested positive for coronavirus at my job so they're cutting hours. I'll take that risk I need to move out of my dad's house I'm not playing when I say I need my hours, I need my hours. If I die I die ð",0,"Someone tested positive for coronavirus at my job so they're cutting hours. I'll take that risk I need to move out of my dad's house I'm not playing when I say I need my hours, I need my hours. If I die I die"
380,@13thethe Donald Trump did not create coronavirus did not cause it and he damn sure did not make the decision to stick Corona patience and some months the population most likely to die from it the elderly you did you murdering bastard it's all on you!,0,@13thethe Donald Trump did not create coronavirus did not cause it and he damn sure did not make the decision to stick Corona patience and some months the population most likely to die from it the elderly you did you murdering bastard it's all on you!
381,@NYGovCuomo It is still out there. We also remember that you sent seriously ill covid19 patients back to nursing homes to die. You need to own that and then resign for your incompetence.,0,@NYGovCuomo It is still out there. We also remember that you sent seriously ill covid19 patients back to nursing homes to die. You need to own that and then resign for your incompetence.
382,"@MimiMadeira1 @RougePeter I recall reading about some people dying after getting the annual flu vaccine, mostly elders. Never encountered a job required vaccine. And, yep, surely not going to take a coronavirus vaccine. Especially since China has courted Uruguay and offered their version. Yikes.",0,"@MimiMadeira1 @RougePeter I recall reading about some people dying after getting the annual flu vaccine, mostly elders. Never encountered a job required vaccine. And, yep, surely not going to take a coronavirus vaccine. Especially since China has courted Uruguay and offered their version. Yikes."
383,"Key #covid19 talking point on @FoxNews since the beginning has been ""Only old people get it and they're going to die anyways.""

Notice how quickly sentiment changes when the ""old people"" are an anchor's parents?

Tells you all you need to know.

Despicable.",0,"Key #covid19 talking point on @FoxNews since the beginning has been ""Only old people get it and they're going to die anyways."" Notice how quickly sentiment changes when the ""old people"" are an anchor's parents? Tells you all you need to know. Despicable."
384,@TheJoyCircuit77 @rightNtruthMat @JoeBiden Protest in all states. Covid 19 still climbing in red states. Economy was not booming before pandemic (economy and stock market are two different things). We took a step with China. Illegal immigration was not halved. Unemployment just went up for African Americans and Hispanics.,0,@TheJoyCircuit77 @rightNtruthMat @JoeBiden Protest in all states. Covid 19 still climbing in red states. Economy was not booming before pandemic (economy and stock market are two different things). We took a step with China. Illegal immigration was not halved. Unemployment just went up for African Americans and Hispanics.
